file_name,caption,question,choice,A,B,C,D,answer,interpretation,class
Sentence_35.png,I’m drawing a blank.,"From the image I offered to you, how do you understand the sentence ""I’m drawing a blank."" here?",Select the most suitable option for the question from the following choices.,I am trying to remember something but cannot.,I am starting a new drawing on a blank canvas.,I finish a new project.,I am writing a story.,A,,High level expression
Sentence_36.png,I’m drawing a blank.,"From the image I offered to you, how do you understand the sentence ""I’m drawing a blank."" here?",Select the most suitable option for the question from the following choices.,I am trying to remember something but cannot.,I am starting a new drawing on a blank canvas.,I finish a new project.,I am writing a story.,B,,High level expression
Sentence_37.png,Hold your horses.,"From the image I offered to you, how do you understand the sentence ""Hold your horses."" here?",Select the most suitable option for the question from the following choices.,Ask someone to be patient.,Control the horses in an equestrian setting.,Prepare the horses for a race.,Halt the progress of an activity.,A,,High level expression
Sentence_38.png,Hold your horses.,"From the image I offered to you, how do you understand the sentence ""Hold your horses."" here?",Select the most suitable option for the question from the following choices.,Ask someone to be patient.,Control the horses in an equestrian setting.,Prepare the horses for a race.,Halt the progress of an activity.,B,,High level expression
Sentence_39.png,Throwing some shade.,"From the image I offered to you, how do you understand the sentence ""throwing some shade."" here?",Select the most suitable option for the question from the following choices.,Setting up a sunshade in the garden.,Making an indirect insult.,Giving someone a compliment.,Providing shade by planting trees.,B,,High level expression
Sentence_40.png,Throwing some shade.,"From the image I offered to you, how do you understand the sentence ""throwing some shade."" here?",Select the most suitable option for the question from the following choices.,Setting up a sunshade in the garden.,Making an indirect insult.,Giving someone a compliment.,Providing shade by planting trees.,D,,High level expression
Sentence_41.png,We’re under fire.,"From the image I offered to you, how do you understand the sentence ""We’re under fire."" here?",Select the most suitable option for the question from the following choices.,We are facing harsh criticism or pressure.,We are being attacked with gunfire or artillery.,We are dealing with a forest fire.,We are experiencing a heatwave.,B,,High level expression
Sentence_42.png,We’re under fire.,"From the image I offered to you, how do you understand the sentence ""We’re under fire."" here?",Select the most suitable option for the question from the following choices.,We are facing harsh criticism or pressure.,We are being attacked with gunfire or artillery.,We are dealing with a forest fire.,We are experiencing a heatwave.,A,,High level expression
Sentence_43.png,Put a pin in that.,"From the image I offered to you, how do you understand the sentence ""Put a pin in that."" here?",Select the most suitable option for the question from the following choices.,Put a decorative pin on clothing.,Secure a notice on a bulletin board.,Place a pin in fabric as a marker.,Temporarily set aside a topic for later discussion.,D,,High level expression
Sentence_44.png,Put a pin in that.,"From the image I offered to you, how do you understand the sentence ""Put a pin in that."" here?",Select the most suitable option for the question from the following choices.,Put a decorative pin on clothing.,Secure a notice on a bulletin board.,Place a pin in fabric as a marker.,Temporarily set aside a topic for later discussion.,A,,High level expression
Sentence_45.png,Don’t spill the beans.,"From the image I offered to you, how do you understand the sentence ""Don’t spill the beans."" here?",Select the most suitable option for the question from the following choices.,Ensure beans do not fall out while cooking.,Avoid revealing a secret.,Be careful not to waste water.,Keep the pot from boiling over.,B,,High level expression
Sentence_46.png,Don’t spill the beans.,"From the image I offered to you, how do you understand the sentence ""Don’t spill the beans."" here?",Select the most suitable option for the question from the following choices.,Ensure beans do not fall out while cooking.,Avoid revealing a secret.,Be careful not to waste water.,Keep the pot from boiling over.,A,,High level expression
Sentence_47.png,He’s in hot water.,"From the image I offered to you, how do you understand the sentence ""He’s in hot water."" here?",Select the most suitable option for the question from the following choices.,He is taking a hot bath.,He is cooking with hot water.,He is in trouble because of his actions.,He is swimming in ocean.,C,,High level expression
Sentence_48.png,He’s in hot water.,"From the image I offered to you, how do you understand the sentence ""He’s in hot water."" here?",Select the most suitable option for the question from the following choices.,He is taking a hot bath.,He is cooking with hot water.,He is in trouble because of his actions.,He is swimming in ocean.,A,,High level expression
Sentence_49.png,Time to wind down.,"From the image I offered to you, how do you understand the sentence ""Time to wind down."" here?",Select the most suitable option for the question from the following choices.,Turn on the fan.,End the workday and start to relax.,Wind the clock back up.,Release the tension of mechanical springs.,B,,High level expression
Sentence_50.png,Time to wind down.,"From the image I offered to you, how do you understand the sentence ""Time to wind down."" here?",Select the most suitable option for the question from the following choices.,Turn on the fan.,End the workday and start to relax.,Wind the clock back up.,Release the tension of mechanical springs.,D,,High level expression
Sentence_55.png,He’s running on empty.,"From the image I offered to you, how do you understand the sentence ""He’s running on empty."" here?",Select the most suitable option for the question from the following choices.,He is feeling extremely tired and exhausted.,He is very hungry.,He is driving with an almost empty gas tank.,He is excited.,A,,High level expression
Sentence_56.png,He’s running on empty.,"From the image I offered to you, how do you understand the sentence ""He’s running on empty."" here?",Select the most suitable option for the question from the following choices.,He is feeling extremely tired and exhausted.,He is very hungry.,He is driving with an almost empty gas tank.,He is excited.,c,,High level expression
Sentence_57.png,This is ground-breaking.,"From the image I offered to you, how do you understand the sentence ""This is ground-breaking."" here?",Select the most suitable option for the question from the following choices.,This is a new and innovative achievement.,This is the start of a construction project.,This is a this is a serious accident.,This is a routine task.,A,,High level expression
Sentence_58.png,This is ground-breaking.,"From the image I offered to you, how do you understand the sentence ""This is ground-breaking."" here?",Select the most suitable option for the question from the following choices.,This is a new and innovative achievement.,This is the start of a construction project.,This is a this is a serious accident.,This is a routine task.,B,,High level expression
Noun_0.png,What is the meaning of 'apple'?,"From the scene I offered to you, answer the question below. What is the meaning of 'apple'?", Select the most suitable option for the question from the following choices.,Fruit,Technology company,Bird,Leaf,A,,Noun_word
Noun_1.png,What is the meaning of 'apple'?,"From the scene I offered to you, answer the question below. What is the meaning of 'apple'?", Select the most suitable option for the question from the following choices.,Fruit,Technology company,Bird,Leaf,B,,Noun_word
Noun_2.png,What is the meaning of 'bat'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bat'?", Select the most suitable option for the question from the following choices.,Tree, flying mammals,sporting equipment,ball,B,,Noun_word
Noun_3.png,What is the meaning of 'bat'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bat'?", Select the most suitable option for the question from the following choices.,Tree, flying mammals,sporting equipment,ball,C,,Noun_word
Noun_4.png,What is the meaning of 'crane'?,"From the scene I offered to you, answer the question below. What is the meaning of 'crane'?", Select the most suitable option for the question from the following choices.,bird,Wetland,machine,Construction site,A,,Noun_word
Noun_5.png,What is the meaning of 'crane'?,"From the scene I offered to you, answer the question below. What is the meaning of 'crane'?", Select the most suitable option for the question from the following choices.,bird,Wetland,machine,Construction site,C,,Noun_word
Noun_6.png,What is the meaning of 'date'?,"From the scene I offered to you, answer the question below. What is the meaning of 'date'?", Select the most suitable option for the question from the following choices.,romantic appointment,Sugar,Coffee,Fruit,D,,Noun_word
Noun_7.png,What is the meaning of 'date'?,"From the scene I offered to you, answer the question below. What is the meaning of 'date'?", Select the most suitable option for the question from the following choices.,romantic appointment,Sugar,Coffee,Fruit,A,,Noun_word
Noun_8.png,What is the meaning of 'match'?,"From the scene I offered to you, answer the question below. What is the meaning of 'match'?", Select the most suitable option for the question from the following choices.,Excitement,sports event,small tool for producing fire,football,C,,Noun_word
Noun_9.png,What is the meaning of 'match'?,"From the scene I offered to you, answer the question below. What is the meaning of 'match'?", Select the most suitable option for the question from the following choices.,Excitement,sports event,small tool for producing fire,football,B,,Noun_word
Noun_10.png,What is the meaning of 'bark'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bark'?", Select the most suitable option for the question from the following choices.,vocalization of a dog,anger,outer layer of a woody plant,Soil quality,C,,Noun_word
Noun_11.png,What is the meaning of 'bark'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bark'?", Select the most suitable option for the question from the following choices.,vocalization of a dog,anger,outer layer of a woody plant,Soil quality,A,,Noun_word
Noun_12.png,What is the meaning of 'bank'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bank'?", Select the most suitable option for the question from the following choices.,Courts,Ocean,financial institution,the land alongside a river ,C,,Noun_word
Noun_13.png,What is the meaning of 'bank'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bank'?", Select the most suitable option for the question from the following choices.,Courts,Ocean,financial institution,the land alongside a river ,D,,Noun_word
Noun_14.png,What is the meaning of 'mouse'?,"From the scene I offered to you, answer the question below. What is the meaning of 'mouse'?", Select the most suitable option for the question from the following choices.,cable,small rodent,device to move the cursor on a computer,an cartoon character created by Walt Disney ,B,,Noun_word
Noun_15.png,What is the meaning of 'mouse'?,"From the scene I offered to you, answer the question below. What is the meaning of 'mouse'?", Select the most suitable option for the question from the following choices.,cable,small rodent,device to move the cursor on a computer,an cartoon character created by Walt Disney ,C,,Noun_word
Noun_16.png,What is the meaning of 'spring'?,"From the scene I offered to you, answer the question below. What is the meaning of 'spring'?", Select the most suitable option for the question from the following choices.,flower,a season of the year,a natural source of water,a mechanical device that stores energy,B,,Noun_word
Noun_18.png,What is the meaning of 'spring'?,"From the scene I offered to you, answer the question below. What is the meaning of 'spring'?", Select the most suitable option for the question from the following choices.,flower,a season of the year,a natural source of water,a mechanical device that stores energy,C,,Noun_word
Noun_19.png,What is the meaning of 'glasses'?,"From the scene I offered to you, answer the question below. What is the meaning of 'glasses'?", Select the most suitable option for the question from the following choices.,eyewear to aid vision,pastry,water,a class of amorphous solids,A,,Noun_word
Noun_20.png,What is the meaning of 'glasses'?,"From the scene I offered to you, answer the question below. What is the meaning of 'glasses'?", Select the most suitable option for the question from the following choices.,eyewear to aid vision,pastry,water,a class of amorphous solids,D,,Noun_word
Noun_21.png,What is the meaning of 'pilot'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pilot'?", Select the most suitable option for the question from the following choices.,a programme made to introduce a new television series,flame,a person who flies aircraft,plane,C,,Noun_word
Noun_22.png,What is the meaning of 'pilot'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pilot'?", Select the most suitable option for the question from the following choices.,a programme made to introduce a new television series,flame,a person who flies aircraft,plane,A,,Noun_word
Noun_23.png,What is the meaning of 'star'?,"From the scene I offered to you, answer the question below. What is the meaning of 'star'?", Select the most suitable option for the question from the following choices.,Red Carpet,rating system,celebrity,luminous astronomical object,D,,Noun_word
Noun_24.png,What is the meaning of 'star'?,"From the scene I offered to you, answer the question below. What is the meaning of 'star'?", Select the most suitable option for the question from the following choices.,Red Carpet,rating system,celebrity,luminous astronomical object,C,,Noun_word
Noun_25.png,What is the meaning of 'rock'?,"From the scene I offered to you, answer the question below. What is the meaning of 'rock'?", Select the most suitable option for the question from the following choices.,a genre of popular music,a naturally occurring solid aggregate of minerals or mineraloids,hat,a type of hard sweet,C,,Noun_word
Noun_26.png,What is the meaning of 'rock'?,"From the scene I offered to you, answer the question below. What is the meaning of 'rock'?", Select the most suitable option for the question from the following choices.,a genre of popular music,a naturally occurring solid aggregate of minerals or mineraloids,hat,a type of hard sweet,B,,Noun_word
Noun_27.png,What is the meaning of 'bass'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bass'?", Select the most suitable option for the question from the following choices.,Musical Instruments,fish,Photography,floor,B,,Noun_word
Noun_28.png,What is the meaning of 'bass'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bass'?", Select the most suitable option for the question from the following choices.,Musical Instruments,fish,Photography,floor,A,,Noun_word
Noun_29.png,What is the meaning of 'ring'?,"From the scene I offered to you, answer the question below. What is the meaning of 'ring'?", Select the most suitable option for the question from the following choices.,phone,the sound a bell makes,jewellery,wedding,C,,Noun_word
Noun_30.png,What is the meaning of 'ring'?,"From the scene I offered to you, answer the question below. What is the meaning of 'ring'?", Select the most suitable option for the question from the following choices.,phone,the sound a bell makes,jewellery,wedding,B,,Noun_word
Noun_31.png,What is the meaning of 'seal'?,"From the scene I offered to you, answer the question below. What is the meaning of 'seal'?", Select the most suitable option for the question from the following choices.,Iceland,a large mammal,letter,mark on a document made with wax,B,,Noun_word
Noun_32.png,What is the meaning of 'seal'?,"From the scene I offered to you, answer the question below. What is the meaning of 'seal'?", Select the most suitable option for the question from the following choices.,Iceland,a large mammal,letter,mark on a document made with wax,D,,Noun_word
Noun_33.png,What is the meaning of 'wave'?,"From the scene I offered to you, answer the question below. What is the meaning of 'wave'?", Select the most suitable option for the question from the following choices.,Aerodynamics,hairstyle,move one's hand ,a raised line of water ,D,,Noun_word
Noun_34.png,What is the meaning of 'wave'?,"From the scene I offered to you, answer the question below. What is the meaning of 'wave'?", Select the most suitable option for the question from the following choices.,Aerodynamics,hairstyle,move one's hand,a raised line of water ,C,,Noun_word
Noun_36.png,What is the meaning of 'bow'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bow'?", Select the most suitable option for the question from the following choices.,ornamental knot ,weapon,the foremost part of a ship ,Music,A,,Noun_word
Noun_37.png,What is the meaning of 'bow'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bow'?", Select the most suitable option for the question from the following choices.,ornamental knot ,weapon,the foremost part of a ship ,Music,B,,Noun_word
Noun_38.png,What is the meaning of 'scale'?,"From the scene I offered to you, answer the question below. What is the meaning of 'scale'?", Select the most suitable option for the question from the following choices., instrument for weighing,piano,Temperature regulation,sequence of ordered musical notes,A,,Noun_word
Noun_39.png,What is the meaning of 'scale'?,"From the scene I offered to you, answer the question below. What is the meaning of 'scale'?", Select the most suitable option for the question from the following choices., instrument for weighing,piano,Temperature regulation,sequence of ordered musical notes,D,,Noun_word
Noun_40.png,What is the meaning of 'lead'?,"From the scene I offered to you, answer the question below. What is the meaning of 'lead'?", Select the most suitable option for the question from the following choices.,strap,soil, chemical element,an example for others to follow,C,,Noun_word
Noun_41.png,What is the meaning of 'lead'?,"From the scene I offered to you, answer the question below. What is the meaning of 'lead'?", Select the most suitable option for the question from the following choices.,strap,soil, chemical element,an example for others to follow,D,,Noun_word
Noun_42.png,What is the meaning of 'draft'?,"From the scene I offered to you, answer the question below. What is the meaning of 'draft'?", Select the most suitable option for the question from the following choices.,compulsory recruitment for military service,typewriter,preliminary version of a piece of writing,Sports training,C,,Noun_word
Noun_43.png,What is the meaning of 'draft'?,"From the scene I offered to you, answer the question below. What is the meaning of 'draft'?", Select the most suitable option for the question from the following choices.,compulsory recruitment for military service,typewriter,preliminary version of a piece of writing,Sports training,A,,Noun_word
Noun_48.png,What is the meaning of 'pole'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pole'?", Select the most suitable option for the question from the following choices.,either of the two locations on the surface of the earth,universe,Transmission of forces,"a long, slender, rounded piece of wood or metal",A,,Noun_word
Noun_49.png,What is the meaning of 'pole'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pole'?", Select the most suitable option for the question from the following choices.,either of the two locations on the surface of the earth,universe,Transmission of forces,"a long, slender, rounded piece of wood or metal",D,,Noun_word
Noun_50.png,What is the meaning of 'watch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'watch'?", Select the most suitable option for the question from the following choices.,suit,a film or play,timepiece ,theater,C,,Noun_word
Noun_51.png,What is the meaning of 'watch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'watch'?", Select the most suitable option for the question from the following choices.,suit,a film or play,timepiece ,theater,B,,Noun_word
Noun_54.png,What is the meaning of 'block'?,"From the scene I offered to you, answer the question below. What is the meaning of 'block'?", Select the most suitable option for the question from the following choices.,ball,toy,an obstacle to the normal progress or functioning of something,the smallest area that is surrounded by streets,D,,Noun_word
Noun_55.png,What is the meaning of 'block'?,"From the scene I offered to you, answer the question below. What is the meaning of 'block'?", Select the most suitable option for the question from the following choices.,ball,toy,an obstacle to the normal progress or functioning of something,the smallest area that is surrounded by streets,B,,Noun_word
Noun_56.png,What is the meaning of 'bar'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bar'?", Select the most suitable option for the question from the following choices.,a place where drinks are sold and drunk,"a long, thin, straight piece of metal or wood",Technological innovations,Culinary delights,A,,Noun_word
Noun_57.png,What is the meaning of 'bar'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bar'?", Select the most suitable option for the question from the following choices.,a place where drinks are sold and drunk,"a long, thin, straight piece of metal or wood",Technological innovations,Culinary delights,B,,Noun_word
Noun_58.png,What is the meaning of 'files'?,"From the scene I offered to you, answer the question below. What is the meaning of 'files'?", Select the most suitable option for the question from the following choices.,An arranged collection of documents,Garden,tool,decoration,C,,Noun_word
Noun_59.png,What is the meaning of 'files'?,"From the scene I offered to you, answer the question below. What is the meaning of 'files'?", Select the most suitable option for the question from the following choices.,An arranged collection of documents,Garden,tool,decoration,A,,Noun_word
Noun_60.png,What is the meaning of 'hammer'?,"From the scene I offered to you, answer the question below. What is the meaning of 'hammer'?", Select the most suitable option for the question from the following choices.,tool,one of the parts of a piano,metal,wood,A,,Noun_word
Noun_61.png,What is the meaning of 'hammer'?,"From the scene I offered to you, answer the question below. What is the meaning of 'hammer'?", Select the most suitable option for the question from the following choices.,tool,one of the parts of a piano,metal,wood,B,,Noun_word
Noun_62.png,What is the meaning of 'bill'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bill'?", Select the most suitable option for the question from the following choices.,feather,the beak of a bird,energy,a request for payment of money owed,D,,Noun_word
Noun_63.png,What is the meaning of 'bill'?,"From the scene I offered to you, answer the question below. What is the meaning of 'bill'?", Select the most suitable option for the question from the following choices.,feather,the beak of a bird,energy,a request for payment of money owed,B,,Noun_word
Noun_64.png,What is the meaning of 'pound'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pound'?", Select the most suitable option for the question from the following choices.,the standard unit of money used in the UK,a unit for measuring weight,Intellectual property,Health ,B,,Noun_word
Noun_65.png,What is the meaning of 'pound'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pound'?", Select the most suitable option for the question from the following choices.,the standard unit of money used in the UK,a unit for measuring weight,Intellectual property,Health ,A,,Noun_word
Noun_66.png,What is the meaning of 'cap'?,"From the scene I offered to you, answer the question below. What is the meaning of 'cap'?", Select the most suitable option for the question from the following choices.,a limit on the amount of money that can be charged or spent in connection with a particular activity,chart,head,hat,D,,Noun_word
Noun_67.png,What is the meaning of 'cap'?,"From the scene I offered to you, answer the question below. What is the meaning of 'cap'?", Select the most suitable option for the question from the following choices.,a limit on the amount of money that can be charged or spent in connection with a particular activity,chart,head,hat,C,,Noun_word
Noun_68.png,What is the meaning of 'park'?,"From the scene I offered to you, answer the question below. What is the meaning of 'park'?", Select the most suitable option for the question from the following choices.,an area of land for recreation,tree,zoo,an area for vehicles to be left in,A,,Noun_word
Noun_69.png,What is the meaning of 'park'?,"From the scene I offered to you, answer the question below. What is the meaning of 'park'?", Select the most suitable option for the question from the following choices.,an area of land for recreation,tree,zoo,an area for vehicles to be left in,D,,Noun_word
Noun_70.png,What is the meaning of 'arm'?,"From the scene I offered to you, answer the question below. What is the meaning of 'arm'?", Select the most suitable option for the question from the following choices.,upper limb of the body,Vest,sports,weapon,A,,Noun_word
Noun_71.png,What is the meaning of 'arm'?,"From the scene I offered to you, answer the question below. What is the meaning of 'arm'?", Select the most suitable option for the question from the following choices.,upper limb of the body,Vest,sports,weapon,D,,Noun_word
Noun_72.png,What is the meaning of 'table'?,"From the scene I offered to you, answer the question below. What is the meaning of 'table'?", Select the most suitable option for the question from the following choices.,furniture,a set of facts or figures systematically displayed,carpet,air,A,,Noun_word
Noun_73.png,What is the meaning of 'table'?,"From the scene I offered to you, answer the question below. What is the meaning of 'table'?", Select the most suitable option for the question from the following choices.,furniture,a set of facts or figures systematically displayed,carpet,air,B,,Noun_word
Noun_74.png,What is the meaning of 'fall'?,"From the scene I offered to you, answer the question below. What is the meaning of 'fall'?", Select the most suitable option for the question from the following choices.,Autumn,leaf,stock,decrease ,A,,Noun_word
Noun_75.png,What is the meaning of 'fall'?,"From the scene I offered to you, answer the question below. What is the meaning of 'fall'?", Select the most suitable option for the question from the following choices.,Autumn,leaf,stock,decrease ,D,,Noun_word
Noun_76.png,What is the meaning of 'letter'?,"From the scene I offered to you, answer the question below. What is the meaning of 'letter'?", Select the most suitable option for the question from the following choices.,a form of written communication,pen, orchestral ,symbols of an alphabeta,D,,Noun_word
Noun_77.png,What is the meaning of 'letter'?,"From the scene I offered to you, answer the question below. What is the meaning of 'letter'?", Select the most suitable option for the question from the following choices.,a form of written communication,pen, orchestral ,symbols of an alphabeta,A,,Noun_word
Noun_78.png,What is the meaning of 'right'?,"From the scene I offered to you, answer the question below. What is the meaning of 'right'?", Select the most suitable option for the question from the following choices.,things which is morally correct,Opposite direction to left,arrow,a moral or legal entitlement to do something,A,,Noun_word
Noun_79.png,What is the meaning of 'right'?,"From the scene I offered to you, answer the question below. What is the meaning of 'right'?", Select the most suitable option for the question from the following choices.,things which is morally correct,Opposite direction to left,arrow,a moral or legal entitlement to do something,B,,Noun_word
Noun_82.png,What is the meaning of 'pitch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pitch'?", Select the most suitable option for the question from the following choices.,a delivery of the ball by the pitcher,the steepness of a slope,the degree of highness or lowness of a tone,beach,A,,Noun_word
Noun_83.png,What is the meaning of 'pitch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'pitch'?", Select the most suitable option for the question from the following choices.,a delivery of the ball by the pitcher,the steepness of a slope,the degree of highness or lowness of a tone,beach,C,,Noun_word
Noun_84.png,What is the meaning of 'jaguar'?,"From the scene I offered to you, answer the question below. What is the meaning of 'jaguar'?", Select the most suitable option for the question from the following choices.,A car brand,a large wild animal ,square,jungle,B,,Noun_word
Noun_85.png,What is the meaning of 'jaguar'?,"From the scene I offered to you, answer the question below. What is the meaning of 'jaguar'?", Select the most suitable option for the question from the following choices.,A car brand,a large wild animal ,square,jungle,A,,Noun_word
Noun_86.png,What is the meaning of 'turkey'?,"From the scene I offered to you, answer the question below. What is the meaning of 'turkey'?", Select the most suitable option for the question from the following choices.,Thanksgiving Day,a large bird ,a country,mosque,C,,Noun_word
Noun_87.png,What is the meaning of 'turkey'?,"From the scene I offered to you, answer the question below. What is the meaning of 'turkey'?", Select the most suitable option for the question from the following choices.,Thanksgiving Day,a large bird ,a country,mosque,B,,Noun_word
Noun_88.png,What is the meaning of 'clip'?,"From the scene I offered to you, answer the question below. What is the meaning of 'clip'?", Select the most suitable option for the question from the following choices.,budget,short sequence taken from a film,fitness,object used for fastening things together ,D,,Noun_word
Noun_89.png,What is the meaning of 'clip'?,"From the scene I offered to you, answer the question below. What is the meaning of 'clip'?", Select the most suitable option for the question from the following choices.,budget,short sequence taken from a film,fitness,object used for fastening things together ,B,,Noun_word
Noun_90.png,What is the meaning of 'model'?,"From the scene I offered to you, answer the question below. What is the meaning of 'model'?", Select the most suitable option for the question from the following choices.,a three-dimensional representation of something,metal,a person employed to display clothes by wearing them,High heel,A,,Noun_word
Noun_91.png,What is the meaning of 'model'?,"From the scene I offered to you, answer the question below. What is the meaning of 'model'?", Select the most suitable option for the question from the following choices.,a three-dimensional representation of something,metal,a person employed to display clothes by wearing them,High heel,C,,Noun_word
Noun_92.png,What is the meaning of 'paste'?,"From the scene I offered to you, answer the question below. What is the meaning of 'paste'?", Select the most suitable option for the question from the following choices.,a thick soft sticky substance, mixing things for food,Glass jar,Scissors,A,,Noun_word
Noun_93.png,What is the meaning of 'paste'?,"From the scene I offered to you, answer the question below. What is the meaning of 'paste'?", Select the most suitable option for the question from the following choices.,a thick soft sticky substance, mixing things for food,Glass jar,Scissors,B,,Noun_word
Noun_94.png,What is the meaning of 'server'?,"From the scene I offered to you, answer the question below. What is the meaning of 'server'?", Select the most suitable option for the question from the following choices.,large spoon,a central computer from which other computers get information,a person who serves food in a restaurant,wine,B,,Noun_word
Noun_95.png,What is the meaning of 'server'?,"From the scene I offered to you, answer the question below. What is the meaning of 'server'?", Select the most suitable option for the question from the following choices.,large spoon,a central computer from which other computers get information,a person who serves food in a restaurant,wine,C,,Noun_word
Noun_96.png,What is the meaning of 'web'?,"From the scene I offered to you, answer the question below. What is the meaning of 'web'?", Select the most suitable option for the question from the following choices.,the system of connected internet,spider,a net used to catch insects,computer,C,,Noun_word
Noun_97.png,What is the meaning of 'web'?,"From the scene I offered to you, answer the question below. What is the meaning of 'web'?", Select the most suitable option for the question from the following choices.,the system of connected internet,spider,a net used to catch insects,computer,A,,Noun_word
Noun_98.png,What is the meaning of 'transformer'?,"From the scene I offered to you, answer the question below. What is the meaning of 'transformer'?", Select the most suitable option for the question from the following choices.,a deep learning architecture, device that changes the voltage,Movie character,castle,B,,Noun_word
Noun_100.png,What is the meaning of 'transformer'?,"From the scene I offered to you, answer the question below. What is the meaning of 'transformer'?", Select the most suitable option for the question from the following choices.,a deep learning architecture, device that changes the voltage,Movie character,castle,C,,Noun_word
Noun_105.png,What is the meaning of 'port'?,"From the scene I offered to you, answer the question below. What is the meaning of 'port'?", Select the most suitable option for the question from the following choices.,a part of a computer ,container, harbour,wine,C,,Noun_word
Noun_106.png,What is the meaning of 'port'?,"From the scene I offered to you, answer the question below. What is the meaning of 'port'?", Select the most suitable option for the question from the following choices.,a part of a computer ,container, harbour,wine,A,,Noun_word
Noun_107.png,What is the meaning of 'square'?,"From the scene I offered to you, answer the question below. What is the meaning of 'square'?", Select the most suitable option for the question from the following choices.,an open area surrounded by buildings in a city,a flat shape with four sides of equal length and four angles of 90°,food,security,B,,Noun_word
Noun_108.png,What is the meaning of 'square'?,"From the scene I offered to you, answer the question below. What is the meaning of 'square'?", Select the most suitable option for the question from the following choices.,an open area surrounded by buildings in a city,a flat shape with four sides of equal length and four angles of 90°:,food,security,A,,Noun_word
Noun_109.png,What is the meaning of 'stalk'?,"From the scene I offered to you, answer the question below. What is the meaning of 'stalk'?", Select the most suitable option for the question from the following choices.,the main stem of a plant,a stealthy pursuit of someone or something,corn,jacket,A,,Noun_word
Noun_110.png,What is the meaning of 'stalk'?,"From the scene I offered to you, answer the question below. What is the meaning of 'stalk'?", Select the most suitable option for the question from the following choices.,the main stem of a plant,a stealthy pursuit of someone or something,corn,jacket,B,,Noun_word
Noun_113.png,What is the meaning of 'trip'?,"From the scene I offered to you, answer the question below. What is the meaning of 'trip'?", Select the most suitable option for the question from the following choices.,friend,journey ,Studying a subject,Falling down,D,,Noun_word
Noun_114.png,What is the meaning of 'trip'?,"From the scene I offered to you, answer the question below. What is the meaning of 'trip'?", Select the most suitable option for the question from the following choices.,friend,journey ,Studying a subject,Falling down,B,,Noun_word
Noun_115.png,What is the meaning of 'vault'?,"From the scene I offered to you, answer the question below. What is the meaning of 'vault'?", Select the most suitable option for the question from the following choices.,to jump over something,a type of arch that supports a roof or ceiling,Upgrading software,a room used to store valuable things in safe conditions,B,,Noun_word
Noun_116.png,What is the meaning of 'vault'?,"From the scene I offered to you, answer the question below. What is the meaning of 'vault'?", Select the most suitable option for the question from the following choices.,to jump over something,a type of arch that supports a roof or ceiling,Upgrading software,a room used to store valuable things in safe conditions,D,,Noun_word
Noun_117.png,What is the meaning of 'virus'?,"From the scene I offered to you, answer the question below. What is the meaning of 'virus'?", Select the most suitable option for the question from the following choices.,an extremely small piece of organic material that causes disease ,cell,a computer program that is intended to prevent the computer from working normally,Customer service,A,,Noun_word
Noun_118.png,What is the meaning of 'virus'?,"From the scene I offered to you, answer the question below. What is the meaning of 'virus'?", Select the most suitable option for the question from the following choices.,an extremely small piece of organic material that causes disease ,cell,a computer program that is intended to prevent the computer from working normally,Customer service, C,,Noun_word
Noun_123.png,What is the meaning of 'beam'?,"From the scene I offered to you, answer the question below. What is the meaning of 'beam'?", Select the most suitable option for the question from the following choices.,a line of light,gymnastics,metal,a structure especially used to support weight in a building,A,,Noun_word
Noun_124.png,What is the meaning of 'beam'?,"From the scene I offered to you, answer the question below. What is the meaning of 'beam'?", Select the most suitable option for the question from the following choices.,a line of light,gymnastics,metal,a structure especially used to support weight in a building,D,,Noun_word
Noun_125.png,What is the meaning of 'branch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'branch'?", Select the most suitable option for the question from the following choices.,nutrients,parts of a tree,a part of something larger,communication,B,,Noun_word
Noun_126.png,What is the meaning of 'branch'?,"From the scene I offered to you, answer the question below. What is the meaning of 'branch'?", Select the most suitable option for the question from the following choices.,nutrients,parts of a tree,a part of something larger,communication,C,,Noun_word
